Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.09    0.00 344438619/344438619     eval_binop [12]
[34]     0.2    0.09    0.00 344438619         v_null [34]
-----------------------------------------------
                0.06    0.00 348568197/348568197     binop_cmp [19]
[35]     0.1    0.06    0.00 348568197         v_int [35]
-----------------------------------------------
                0.01    0.01   13229/13229       run_select [5]
[36]     0.0    0.01    0.01   13229         leap_compiler_select_compile_compile_select_with_db [36]
                0.01    0.00  833427/1098716     eq_ignore_ascii_ptr [41]
                0.00    0.00   13229/13229       leap_compiler_select_compile_compile_select [44]
                0.00    0.00 1666854/1666854     leap_storage_database_table_at [73]
                0.00    0.00  846656/872488      pk_registry_clear.constprop.0 [78]
                0.00    0.00  833427/833427      leap_storage_database_table_pk_at [79]
                0.00    0.00  820198/820261      leap_column_schema_list_release [80]
                0.00    0.00  820198/820261      leap_table_schema_release [81]
                0.00    0.00   26458/26458       leap_storage_database_table_count [132]
                0.00    0.00   13229/64207       leap_opcode_list_release [118]
                0.00    0.00   12603/12804       sc_splice_expr_prelude [186]
-----------------------------------------------
                0.00    0.00     201/2620200     leap_storage_database_lookup_view [55]
                0.00    0.00   25772/2620200     leap_storage_cursor_insert_row [53]
                0.02    0.00 2594227/2620200     open_cursor_impl [38]
[37]     0.0    0.02    0.00 2620200         table_pk_index_insert [37]
                0.00    0.00   25772/25835       table_pk_index_reserve [148]
                0.00    0.00   25772/25772       pk_index_lower_bound [154]
-----------------------------------------------
                0.00    0.00      63/2594290     leap_storage_database_install_table_with_pk [59]
                0.00    0.02 2594227/2594290     leap_opcode_core_execute [6]
[38]     0.0    0.00    0.02 2594290         open_cursor_impl [38]
                0.02    0.00 2594227/2620200     table_pk_index_insert [37]
-----------------------------------------------
                0.01    0.00 693006223/693006223     leap_vdbe_execute_program [2]
[39]     0.0    0.01    0.00 693006223         jump_to [39]
-----------------------------------------------
                0.01    0.00 2594227/2594227     leap_opcode_core_execute [6]
[40]     0.0    0.01    0.00 2594227         leap_vdbe_state_db [40]
-----------------------------------------------
                0.00    0.00     626/1098716     leap_compiler_select_compile_compile_select_body [45]
                0.00    0.00   25206/1098716     compile_joined_select [46]
                0.00    0.00  239457/1098716     sc_cte_lookup [50]
                0.01    0.00  833427/1098716     leap_compiler_select_compile_compile_select_with_db [36]
[41]     0.0    0.01    0.00 1098716         eq_ignore_ascii_ptr [41]
                0.00    0.00 4441972/4441972     ascii_tolower [65]
-----------------------------------------------
                               12918             leap_compiler_expr_compile_compile_expr [42]
                0.00    0.00   12603/128673      compile_expr_in_multi [48]
                0.01    0.00  116070/128673      leap_compiler_insert_compile_compile_insert [43]
[42]     0.0    0.01    0.00  128673+12918   leap_compiler_expr_compile_compile_expr [42]
                0.00    0.00  141591/661102      leap_opcode_list_push [84]
                0.00    0.00   89983/89983       ascii_iequal [110]
                0.00    0.00   38690/39316       leap_text_dup [124]
                0.00    0.00   12918/12918       map_unop [185]
                               12918             leap_compiler_expr_compile_compile_expr [42]
-----------------------------------------------
                0.00    0.01   25772/25772       run_insert [3]
[43]     0.0    0.00    0.01   25772         leap_compiler_insert_compile_compile_insert [43]
                0.01    0.00  116070/128673      leap_compiler_expr_compile_compile_expr [42]
                0.00    0.00  193386/747900      ic_map_unop [82]
                0.00    0.00  122464/661102      leap_opcode_list_push [84]
                0.00    0.00  116070/116070      schema_has_column [108]
                0.00    0.00  116070/191688      leap_opcode_list_append [100]
                0.00    0.00   25772/464216      ic_eq_ptr [87]
-----------------------------------------------
                0.00    0.00   13229/13229       leap_compiler_select_compile_compile_select_with_db [36]
[44]     0.0    0.00    0.00   13229         leap_compiler_select_compile_compile_select [44]
                0.00    0.00   13229/13229       leap_compiler_select_compile_compile_select_body [45]
-----------------------------------------------
                0.00    0.00   13229/13229       leap_compiler_select_compile_compile_select [44]
[45]     0.0    0.00    0.00   13229         leap_compiler_select_compile_compile_select_body [45]
                0.00    0.00   12603/12603       leap_compiler_select_compile_compile_select_multi [47]
                0.00    0.00     402/63417       sc_cte_lookup [50]
                0.00    0.00     626/1098716     eq_ignore_ascii_ptr [41]
                0.00    0.00     201/201         sc_view_lookup_sql [56]
                0.00    0.00   26059/26059       sc_schema_lookup [146]
                0.00    0.00   13229/872488      pk_registry_clear.constprop.0 [78]
                0.00    0.00   13028/25631       join_source_list_init [156]
                0.00    0.00   13028/50837       flatten_from [120]
                0.00    0.00   13028/25631       join_source_list_release [157]
                0.00    0.00     626/626         leap_compile_error_make [201]
-----------------------------------------------
                0.00    0.00   12603/12603       leap_compiler_select_compile_compile_select_multi [47]
[46]     0.0    0.00    0.00   12603         compile_joined_select [46]
                0.00    0.00   12603/12603       emit_inner_body.constprop.0 [49]
                0.00    0.00   12603/50412       compile_expr_in_multi [48]
                0.00    0.00   25206/1098716     eq_ignore_ascii_ptr [41]
                0.00    0.00  214251/226854      emitter_push [97]
                0.00    0.00  176442/239457      emitter_note_reg [96]
                0.00    0.00   75618/75618       emitter_fresh_label [112]
                0.00    0.00   75618/75618       emitter_bind_here [111]
                0.00    0.00   63015/75618       emitter_push_with_patch [113]
                0.00    0.00   25206/50837       flatten_from [120]
                0.00    0.00   12603/25631       join_source_list_init [156]
                0.00    0.00   12603/164689      expand_joined_projection [103]
                0.00    0.00   12603/12603       emitter_init [189]
                0.00    0.00   12603/12603       emitter_resolve [191]
                0.00    0.00   12603/12603       emitter_release [190]
                0.00    0.00   12603/12603       expr_ref_list_release [193]
                0.00    0.00   12603/25631       join_source_list_release [157]
                0.00    0.00   12603/50412       emitter_append_list [121]
-----------------------------------------------
                0.00    0.00   12603/12603       leap_compiler_select_compile_compile_select_body [45]
[47]     0.0    0.00    0.00   12603         leap_compiler_select_compile_compile_select_multi [47]
                0.00    0.00   12603/12603       compile_joined_select [46]
                0.00    0.00   12603/872488      pk_registry_clear.constprop.0 [78]
                0.00    0.00   12603/12603       agg_slot_list_init [187]
                0.00    0.00   12603/12603       select_needs_aggregate [195]
                0.00    0.00   12603/12603       agg_slot_list_release [188]
-----------------------------------------------
                               56766             compile_expr_in_multi [48]
                0.00    0.00   12603/50412       compile_joined_select [46]
                0.00    0.00   37809/50412       emit_inner_body.constprop.0 [49]
[48]     0.0    0.00    0.00   50412+56766   compile_expr_in_multi [48]
                0.00    0.00   63015/63417       sc_cte_lookup [50]
                0.00    0.00   12603/128673      leap_compiler_expr_compile_compile_expr [42]
                0.00    0.00   94575/661102      leap_opcode_list_push [84]
                0.00    0.00   25206/25206       sc_map_binop [160]
                0.00    0.00   25206/191688      leap_opcode_list_append [100]
                0.00    0.00    6354/6354        sc_map_unop [196]
                               56766             compile_expr_in_multi [48]
-----------------------------------------------
                0.00    0.00   12603/12603       compile_joined_select [46]
[49]     0.0    0.00    0.00   12603         emit_inner_body.constprop.0 [49]
                0.00    0.00   37809/50412       compile_expr_in_multi [48]
                0.00    0.00   63015/239457      emitter_note_reg [96]
                0.00    0.00   37809/50412       emitter_append_list [121]
                0.00    0.00   12603/75618       emitter_push_with_patch [113]
                0.00    0.00   12603/226854      emitter_push [97]
-----------------------------------------------
                              138633             sc_cte_lookup [50]
                0.00    0.00     402/63417       leap_compiler_select_compile_compile_select_body [45]
                0.00    0.00   63015/63417       compile_expr_in_multi [48]
[50]     0.0    0.00    0.00   63417+138633  sc_cte_lookup [50]
                0.00    0.00  239457/1098716     eq_ignore_ascii_ptr [41]
                0.00    0.00  100824/164689      expand_joined_projection [103]
                0.00    0.00     201/12804       sc_splice_expr_prelude [186]
                              138633             sc_cte_lookup [50]
-----------------------------------------------
                0.00    0.00   12603/38375       run_select [5]
                0.00    0.00   25772/38375       run_insert [3]
[51]     0.0    0.00    0.00   38375         leap_vdbe_state_destroy [51]
                0.00    0.00   38375/38375       vdbe_state_deinit [52]
-----------------------------------------------
                0.00    0.00   38375/38375       leap_vdbe_state_destroy [51]
[52]     0.0    0.00    0.00   38375         vdbe_state_deinit [52]
                0.00    0.00  349593/1957925339     value_release [14]
-----------------------------------------------
                0.00    0.00   25772/25772       leap_opcode_rows_execute [4]
[53]     0.0    0.00    0.00   25772         leap_storage_cursor_insert_row [53]
                0.00    0.00   25772/2620200     table_pk_index_insert [37]
                0.00    0.00  116070/4173489708     value_clone [13]
                0.00    0.00  464152/464152      ascii_iequal [88]
                0.00    0.00  116070/270702      value_release [92]
                0.00    0.00   25772/25835       table_rows_reserve [150]
                0.00    0.00   25772/25835       table_rowids_reserve [149]
-----------------------------------------------
                0.00    0.00   13114/13114       leap_opcode_expr_execute [9]
[54]     0.0    0.00    0.00   13114         eval_unaryop [54]
                0.00    0.00   13114/697149508     coerce_numeric [29]
                0.00    0.00   13114/1386026746     leap_value_is_null [28]
                0.00    0.00   13114/13114       v_real [182]
-----------------------------------------------
                0.00    0.00     201/201         sc_view_lookup_sql [56]
[55]     0.0    0.00    0.00     201         leap_storage_database_lookup_view [55]
                0.00    0.00     201/2620200     table_pk_index_insert [37]
-----------------------------------------------
                0.00    0.00     201/201         leap_compiler_select_compile_compile_select_body [45]
[56]     0.0    0.00    0.00     201         sc_view_lookup_sql [56]
                0.00    0.00     201/201         leap_storage_database_lookup_view [55]
-----------------------------------------------
                0.00    0.00      64/64          main [1]
[57]     0.0    0.00    0.00      64         run_create_table [57]
                0.00    0.00      63/63          catalog_install_table [58]
                0.00    0.00   66157/92439       xstrdup_view [109]
                0.00    0.00      63/39511       leap_parser_tokenize [122]
                0.00    0.00      63/63          leap_parser_create_table_stmt_parse_create_table [217]
                0.00    0.00      63/63          leap_create_table_stmt_release [216]
                0.00    0.00      63/39511       leap_parser_tokens_release [123]
-----------------------------------------------
                0.00    0.00      63/63          run_create_table [57]
[58]     0.0    0.00    0.00      63         catalog_install_table [58]
                0.00    0.00      63/63          leap_storage_database_install_table_with_pk [59]
                0.00    0.00     504/504         strview_cstr [204]
                0.00    0.00     441/13670       text_from_cstr [161]
                0.00    0.00      63/26282       catalog_find [133]
                0.00    0.00      63/92439       xstrdup_view [109]
                0.00    0.00      63/63          xstrdup_cstr [225]
                0.00    0.00      63/63          lower_dup_cstr [219]
-----------------------------------------------
                0.00    0.00      63/63          catalog_install_table [58]
[59]     0.0    0.00    0.00      63         leap_storage_database_install_table_with_pk [59]
                0.00    0.00      63/2594290     open_cursor_impl [38]
                0.00    0.00      63/63          db_tables_reserve [213]
                0.00    0.00      63/63          table_populate_column_names [222]
                0.00    0.00      63/63          table_populate_rows [223]
-----------------------------------------------
                0.00    0.00     198/198         leap_vdbe_execute_program [2]
[60]     0.0    0.00    0.00     198         sink [60]
                0.00    0.00     396/3465183037     leap_vdbe_state_get_register [22]
-----------------------------------------------
[61]     0.0    0.00    0.00  131333+395238  <cycle 1 as a whole> [61]
                0.00    0.00  243456+398         leap_expr_release <cycle 1> [95]
                0.00    0.00   72235             leap_expr_destroy <cycle 1> [115]
                0.00    0.00   65952             release_optional_expr <cycle 1> [116]
                0.00    0.00   39287             leap_table_ref_release <cycle 1> [125]
                0.00    0.00   26659             leap_projection_item_release <cycle 1> [129]
                0.00    0.00   26056             leap_table_ref_destroy <cycle 1> [147]
                0.00    0.00   13231             leap_select_stmt_release <cycle 1> [169]
                0.00    0.00   13231             leap_group_by_list_release <cycle 1> [165]
                0.00    0.00   13231             leap_projection_item_list_release <cycle 1> [168]
                0.00    0.00   13231             release_optional_table_ref <cycle 1> [180]
                0.00    0.00       2             leap_select_stmt_destroy <cycle 1> [226]
-----------------------------------------------
[62]     0.0    0.00    0.00  131333+607587  <cycle 2 as a whole> [62]
                0.00    0.00  191338+26655       parse_bp <cycle 2> [101]
                0.00    0.00  217595             parse_prefix <cycle 2> [98]
                0.00    0.00  171221             leap_parser_expr_parse_expr <cycle 2> [102]
                0.00    0.00   26659             parse_projection_item <cycle 2> [130]
                0.00    0.00   13231             leap_parser_select_stmt_parse_select <cycle 2> [167]
                0.00    0.00   13231             parse_select_inner.constprop.0 <cycle 2> [177]
                0.00    0.00   13231             parse_select_core <cycle 2> [176]
                0.00    0.00   13231             parse_having_opt <cycle 2> [172]
                0.00    0.00   13231             parse_group_by_opt <cycle 2> [171]
                0.00    0.00   13231             parse_where_opt <cycle 2> [179]
                0.00    0.00   13231             parse_from_opt <cycle 2> [170]
                0.00    0.00   13231             parse_table_or_join_group <cycle 2> [178]
                0.00    0.00   13231             parse_projection_list <cycle 2> [175]
                0.00    0.00   13028             parse_join_constraint.constprop.0 <cycle 2> [184]
-----------------------------------------------
                0.00    0.00 692993990/692993990     leap_vdbe_execute_program [2]
[63]     0.0    0.00    0.00 692993990         jump_to [63]
-----------------------------------------------
                0.00    0.00 4921566/4921566     leap_column_schema_list_release [80]
[64]     0.0    0.00    0.00 4921566         leap_column_schema_release [64]
-----------------------------------------------
                0.00    0.00 4441972/4441972     eq_ignore_ascii_ptr [41]
[65]     0.0    0.00    0.00 4441972         ascii_tolower [65]
-----------------------------------------------
                0.00    0.00 3291324/3291324     leap_parser_tokenize [122]
[66]     0.0    0.00    0.00 3291324         advance [66]
-----------------------------------------------
                0.00    0.00 2594227/2594227     leap_opcode_core_execute [6]
[67]     0.0    0.00    0.00 2594227         leap_storage_close_cursor [67]
-----------------------------------------------
                0.00    0.00 2594227/2594227     leap_opcode_core_execute [6]
[68]     0.0    0.00    0.00 2594227         leap_storage_open_read_cursor [68]
-----------------------------------------------
                0.00    0.00 2594227/2594227     leap_opcode_core_execute [6]
[69]     0.0    0.00    0.00 2594227         leap_vdbe_state_set_cursor [69]
-----------------------------------------------
                0.00    0.00 2594227/2594227     leap_opcode_core_execute [6]
[70]     0.0    0.00    0.00 2594227         leap_vdbe_state_take_cursor [70]
-----------------------------------------------
                0.00    0.00 2568455/2568455     leap_opcode_rows_execute [4]
[71]     0.0    0.00    0.00 2568455         leap_storage_cursor_rewind [71]
-----------------------------------------------
                0.00    0.00 1739000/1739000     ic_eq_ptr [87]
[72]     0.0    0.00    0.00 1739000         ic_tolower [72]
-----------------------------------------------
                0.00    0.00 1666854/1666854     leap_compiler_select_compile_compile_select_with_db [36]
[73]     0.0    0.00    0.00 1666854         leap_storage_database_table_at [73]
-----------------------------------------------
                0.00    0.00 1573180/1573180     ascii_iequal [88]
[74]     0.0    0.00    0.00 1573180         ascii_lower [74]
-----------------------------------------------
                0.00    0.00  244656/1185504     parse_bp <cycle 2> [101]
                0.00    0.00  940848/1185504     parse_prefix <cycle 2> [98]
[75]     0.0    0.00    0.00 1185504         err_at [75]
-----------------------------------------------
                0.00    0.00 1034611/1034611     leap_parser_tokenize [122]
[76]     0.0    0.00    0.00 1034611         tv_push [76]
-----------------------------------------------
                              655712             err_at [77]
                0.00    0.00  918139/918139      leap_parser_insert_stmt_parse_insert [142]
[77]     0.0    0.00    0.00  918139+655712  err_at [77]
                              655712             err_at [77]
-----------------------------------------------
                0.00    0.00   12603/872488      leap_compiler_select_compile_compile_select_multi [47]
                0.00    0.00   13229/872488      leap_compiler_select_compile_compile_select_body [45]
                0.00    0.00  846656/872488      leap_compiler_select_compile_compile_select_with_db [36]
[78]     0.0    0.00    0.00  872488         pk_registry_clear.constprop.0 [78]
-----------------------------------------------
                0.00    0.00  833427/833427      leap_compiler_select_compile_compile_select_with_db [36]
[79]     0.0    0.00    0.00  833427         leap_storage_database_table_pk_at [79]
-----------------------------------------------
                0.00    0.00      63/820261      catalog_destroy [228]
                0.00    0.00  820198/820261      leap_compiler_select_compile_compile_select_with_db [36]
[80]     0.0    0.00    0.00  820261         leap_column_schema_list_release [80]
                0.00    0.00 4921566/4921566     leap_column_schema_release [64]
-----------------------------------------------
                0.00    0.00      63/820261      catalog_destroy [228]
                0.00    0.00  820198/820261      leap_compiler_select_compile_compile_select_with_db [36]
[81]     0.0    0.00    0.00  820261         leap_table_schema_release [81]
-----------------------------------------------
                0.00    0.00   25772/747900      leap_compiler_insert_compile_compile_insert_with_source [152]
                0.00    0.00  193386/747900      leap_compiler_insert_compile_compile_insert [43]
                0.00    0.00  528742/747900      schema_has_column [108]
[82]     0.0    0.00    0.00  747900         ic_map_unop [82]
-----------------------------------------------
                              423354             err_at [83]
                0.00    0.00   13231/740876      parse_limit_opt [173]
                0.00    0.00   13231/740876      parse_order_by_opt.constprop.0 [174]
                0.00    0.00   13430/740876      parse_having_opt <cycle 2> [172]
                0.00    0.00   13828/740876      parse_group_by_opt <cycle 2> [171]
                0.00    0.00   26056/740876      parse_join_constraint.constprop.0 <cycle 2> [184]
                0.00    0.00   26263/740876      parse_where_opt <cycle 2> [179]
                0.00    0.00   26462/740876      parse_from_opt <cycle 2> [170]
                0.00    0.00   26462/740876      leap_parser_select_stmt_parse_select <cycle 2> [167]
                0.00    0.00   65546/740876      parse_table_or_join_group <cycle 2> [178]
                0.00    0.00   66155/740876      parse_select_inner.constprop.0 <cycle 2> [177]
                0.00    0.00   66549/740876      parse_projection_list <cycle 2> [175]
                0.00    0.00   92617/740876      parse_select_core <cycle 2> [176]
                0.00    0.00  105036/740876      parse_table_atom [136]
                0.00    0.00  186010/740876      parse_projection_item <cycle 2> [130]
[83]     0.0    0.00    0.00  740876+423354  err_at [83]
                              423354             err_at [83]
-----------------------------------------------
                0.00    0.00   75618/661102      emitter_push_with_patch [113]
                0.00    0.00   94575/661102      compile_expr_in_multi [48]
                0.00    0.00  122464/661102      leap_compiler_insert_compile_compile_insert [43]
                0.00    0.00  141591/661102      leap_compiler_expr_compile_compile_expr [42]
                0.00    0.00  226854/661102      emitter_push [97]
[84]     0.0    0.00    0.00  661102         leap_opcode_list_push [84]
-----------------------------------------------
                0.00    0.00  171221/606809      leap_parser_expr_parse_expr <cycle 2> [102]
                0.00    0.00  217595/606809      parse_prefix <cycle 2> [98]
                0.00    0.00  217993/606809      parse_bp <cycle 2> [101]
[85]     0.0    0.00    0.00  606809         ok_sentinel [85]
-----------------------------------------------
                0.00    0.00  600194/600194      leap_parser_tokenize [122]
[86]     0.0    0.00    0.00  600194         unit_kind [86]
-----------------------------------------------
                0.00    0.00   25772/464216      leap_compiler_insert_compile_compile_insert [43]
                0.00    0.00   25772/464216      leap_compiler_insert_compile_compile_insert_with_source [152]
                0.00    0.00  412672/464216      schema_has_column [108]
[87]     0.0    0.00    0.00  464216         ic_eq_ptr [87]
                0.00    0.00 1739000/1739000     ic_tolower [72]
-----------------------------------------------
                0.00    0.00  464152/464152      leap_storage_cursor_insert_row [53]
[88]     0.0    0.00    0.00  464152         ascii_iequal [88]
                0.00    0.00 1573180/1573180     ascii_lower [74]
-----------------------------------------------
                0.00    0.00  448142/448142      leap_parser_tokenize [122]
[89]     0.0    0.00    0.00  448142         kw_lookup [89]
-----------------------------------------------
                0.00    0.00   20117/435590      parse_prefix <cycle 2> [98]
                0.00    0.00  171221/435590      leap_parser_expr_parse_expr <cycle 2> [102]
                0.00    0.00  244252/435590      parse_bp <cycle 2> [101]
[90]     0.0    0.00    0.00  435590         is_ok [90]
-----------------------------------------------
                0.00    0.00  434417/434417      leap_parser_tokenize [122]
[91]     0.0    0.00    0.00  434417         text_kind [91]
-----------------------------------------------
                0.00    0.00  116070/270702      leap_storage_cursor_insert_row [53]
                0.00    0.00  154632/270702      row_release [155]
[92]     0.0    0.00    0.00  270702         value_release [92]
-----------------------------------------------
                0.00    0.00     199/263016      leap_group_by_list_release <cycle 1> [165]
                0.00    0.00   26062/263016      leap_projection_item_release <cycle 1> [129]
                0.00    0.00   65474/263016      leap_expr_destroy <cycle 1> [115]
                0.00    0.00   66334/263016      leap_expr_release <cycle 1> [95]
                0.00    0.00  104947/263016      release_expr_list [144]
[93]     0.0    0.00    0.00  263016         leap_text_release_local [93]
-----------------------------------------------
                0.00    0.00  243852/243852      parse_bp <cycle 2> [101]
[94]     0.0    0.00    0.00  243852         infix_lookup [94]
-----------------------------------------------
                                 398             leap_expr_release <cycle 1> [95]
                                 199             leap_group_by_list_release <cycle 1> [165]
                               26259             release_optional_expr <cycle 1> [116]
                               26659             leap_projection_item_release <cycle 1> [129]
                               72235             leap_expr_destroy <cycle 1> [115]
                0.00    0.00  118104/131333      release_expr_list [144]
[95]     0.0    0.00    0.00  243456+398     leap_expr_release <cycle 1> [95]
                0.00    0.00   66334/263016      leap_text_release_local [93]
                               72235             leap_expr_destroy <cycle 1> [115]
                                   2             leap_select_stmt_destroy <cycle 1> [226]
                                 398             leap_expr_release <cycle 1> [95]
-----------------------------------------------
                0.00    0.00   63015/239457      emit_inner_body.constprop.0 [49]
                0.00    0.00  176442/239457      compile_joined_select [46]
[96]     0.0    0.00    0.00  239457         emitter_note_reg [96]
-----------------------------------------------
                0.00    0.00   12603/226854      emit_inner_body.constprop.0 [49]
                0.00    0.00  214251/226854      compile_joined_select [46]
[97]     0.0    0.00    0.00  226854         emitter_push [97]
                0.00    0.00  226854/661102      leap_opcode_list_push [84]
-----------------------------------------------
                              217595             parse_bp <cycle 2> [101]
[98]     0.0    0.00    0.00  217595         parse_prefix <cycle 2> [98]
                0.00    0.00  940848/1185504     err_at [75]
                0.00    0.00  217595/606809      ok_sentinel [85]
                0.00    0.00   20117/435590      is_ok [90]
                0.00    0.00   19719/72235       expr_heap_dup [114]
                               20117             parse_bp <cycle 2> [101]
-----------------------------------------------
                0.00    0.00   13028/211487      parse_join_constraint.constprop.0 <cycle 2> [184]
                0.00    0.00   13231/211487      parse_limit_opt [173]
                0.00    0.00   13231/211487      parse_having_opt <cycle 2> [172]
                0.00    0.00   13231/211487      parse_where_opt <cycle 2> [179]
                0.00    0.00   13231/211487      parse_projection_list <cycle 2> [175]
                0.00    0.00   13231/211487      parse_group_by_opt <cycle 2> [171]
                0.00    0.00   13231/211487      parse_order_by_opt.constprop.0 [174]
                0.00    0.00   13231/211487      parse_select_inner.constprop.0 <cycle 2> [177]
                0.00    0.00   13231/211487      parse_table_or_join_group <cycle 2> [178]
                0.00    0.00   13231/211487      parse_from_opt <cycle 2> [170]
                0.00    0.00   13231/211487      parse_select_core <cycle 2> [176]
                0.00    0.00   13231/211487      leap_parser_select_stmt_parse_select <cycle 2> [167]
                0.00    0.00   26259/211487      parse_table_atom [136]
                0.00    0.00   26659/211487      parse_projection_item <cycle 2> [130]
[99]     0.0    0.00    0.00  211487         err_ok [99]
-----------------------------------------------
                0.00    0.00   25206/191688      compile_expr_in_multi [48]
                0.00    0.00   50412/191688      emitter_append_list [121]
                0.00    0.00  116070/191688      leap_compiler_insert_compile_compile_insert [43]
[100]    0.0    0.00    0.00  191688         leap_opcode_list_append [100]
-----------------------------------------------
                               26655             parse_bp <cycle 2> [101]
                               20117             parse_prefix <cycle 2> [98]
                              171221             leap_parser_expr_parse_expr <cycle 2> [102]
[101]    0.0    0.00    0.00  191338+26655   parse_bp <cycle 2> [101]
                0.00    0.00  244656/1185504     err_at [75]
                0.00    0.00  244252/435590      is_ok [90]
                0.00    0.00  243852/243852      infix_lookup [94]
                0.00    0.00  217993/606809      ok_sentinel [85]
                0.00    0.00   52516/72235       expr_heap_dup [114]
                              217595             parse_prefix <cycle 2> [98]
                                   2             leap_parser_select_stmt_parse_select <cycle 2> [167]
                               26655             parse_bp <cycle 2> [101]
-----------------------------------------------
                                 199             parse_having_opt <cycle 2> [172]
                                 199             parse_group_by_opt <cycle 2> [171]
                               13028             parse_join_constraint.constprop.0 <cycle 2> [184]
                               13032             parse_where_opt <cycle 2> [179]
                               26659             parse_projection_item <cycle 2> [130]
                0.00    0.00  118104/131333      leap_parser_insert_stmt_parse_insert [142]
[102]    0.0    0.00    0.00  171221         leap_parser_expr_parse_expr <cycle 2> [102]
                0.00    0.00  171221/435590      is_ok [90]
                0.00    0.00  171221/606809      ok_sentinel [85]
                              171221             parse_bp <cycle 2> [101]
-----------------------------------------------
                0.00    0.00   12603/164689      compile_joined_select [46]
                0.00    0.00   51262/164689      flatten_from [120]
                0.00    0.00  100824/164689      sc_cte_lookup [50]
[103]    0.0    0.00    0.00  164689         expand_joined_projection [103]
                0.00    0.00   25206/25206       expr_ref_list_push_ptr [159]
                0.00    0.00   12603/12603       expr_ref_list_init [192]
-----------------------------------------------
                0.00    0.00  144323/144323      leap_parser_insert_stmt_parse_insert [142]
[104]    0.0    0.00    0.00  144323         leap_text_from_borrowed [104]
-----------------------------------------------
                0.00    0.00   26219/144323      leap_insert_stmt_release [141]
                0.00    0.00  118104/144323      leap_insert_column_list_release [138]
[105]    0.0    0.00    0.00  144323         leap_text_release_local [105]
-----------------------------------------------
                0.00    0.00  118104/118104      leap_parser_insert_stmt_parse_insert [142]
[106]    0.0    0.00    0.00  118104         column_list_push [106]
-----------------------------------------------
                0.00    0.00  118104/118104      leap_parser_insert_stmt_parse_insert [142]
[107]    0.0    0.00    0.00  118104         expr_list_push [107]
-----------------------------------------------
                0.00    0.00  116070/116070      leap_compiler_insert_compile_compile_insert [43]
[108]    0.0    0.00    0.00  116070         schema_has_column [108]
                0.00    0.00  528742/747900      ic_map_unop [82]
                0.00    0.00  412672/464216      ic_eq_ptr [87]
-----------------------------------------------
                0.00    0.00      63/92439       catalog_install_table [58]
                0.00    0.00   26219/92439       run_insert [3]
                0.00    0.00   66157/92439       run_create_table [57]
[109]    0.0    0.00    0.00   92439         xstrdup_view [109]
-----------------------------------------------
                0.00    0.00   89983/89983       leap_compiler_expr_compile_compile_expr [42]
[110]    0.0    0.00    0.00   89983         ascii_iequal [110]
-----------------------------------------------
                0.00    0.00   75618/75618       compile_joined_select [46]
[111]    0.0    0.00    0.00   75618         emitter_bind_here [111]
-----------------------------------------------
                0.00    0.00   75618/75618       compile_joined_select [46]
[112]    0.0    0.00    0.00   75618         emitter_fresh_label [112]
-----------------------------------------------
                0.00    0.00   12603/75618       emit_inner_body.constprop.0 [49]
                0.00    0.00   63015/75618       compile_joined_select [46]
[113]    0.0    0.00    0.00   75618         emitter_push_with_patch [113]
                0.00    0.00   75618/661102      leap_opcode_list_push [84]
-----------------------------------------------
                0.00    0.00   19719/72235       parse_prefix <cycle 2> [98]
                0.00    0.00   52516/72235       parse_bp <cycle 2> [101]
[114]    0.0    0.00    0.00   72235         expr_heap_dup [114]
-----------------------------------------------
                               72235             leap_expr_release <cycle 1> [95]
[115]    0.0    0.00    0.00   72235         leap_expr_destroy <cycle 1> [115]
                0.00    0.00   65474/263016      leap_text_release_local [93]
                               72235             leap_expr_release <cycle 1> [95]
-----------------------------------------------
                               13028             leap_table_ref_release <cycle 1> [125]
                               52924             leap_select_stmt_release <cycle 1> [169]
[116]    0.0    0.00    0.00   65952         release_optional_expr <cycle 1> [116]
                               26259             leap_expr_release <cycle 1> [95]
-----------------------------------------------
                0.00    0.00   65653/65653       main [1]
[117]    0.0    0.00    0.00   65653         classify [117]
-----------------------------------------------
                0.00    0.00   12603/64207       emitter_release [190]
                0.00    0.00   12603/64207       leap_compile_select_ok_release [194]
                0.00    0.00   13229/64207       leap_compiler_select_compile_compile_select_with_db [36]
                0.00    0.00   25772/64207       leap_compile_insert_ok_release [151]
[118]    0.0    0.00    0.00   64207         leap_opcode_list_release [118]
-----------------------------------------------
                0.00    0.00   51262/51262       flatten_from [120]
[119]    0.0    0.00    0.00   51262         join_source_list_push [119]
-----------------------------------------------
                               51262             flatten_from [120]
                0.00    0.00   12603/50837       sc_splice_expr_prelude [186]
                0.00    0.00   13028/50837       leap_compiler_select_compile_compile_select_body [45]
                0.00    0.00   25206/50837       compile_joined_select [46]
[120]    0.0    0.00    0.00   50837+51262   flatten_from [120]
                0.00    0.00   51262/164689      expand_joined_projection [103]
                0.00    0.00   51262/51262       join_source_list_push [119]
                               51262             flatten_from [120]
-----------------------------------------------
                0.00    0.00   12603/50412       compile_joined_select [46]
                0.00    0.00   37809/50412       emit_inner_body.constprop.0 [49]
[121]    0.0    0.00    0.00   50412         emitter_append_list [121]
